usage_date,platform_key,identity_key,model_key,cost_center_key,unit_type,quantity,input_tokens,output_tokens,cached_tokens,requests,cost_usd,list_cost_usd,cost_is_estimated,has_rate_card,is_error,latency_ms,application_key,environment_key,business_unit_key
2026-07-19,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-19,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-19,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-19,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-20,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-20,GitHubCopilot,jenny.oyelaran,gpt-4.1,CC-3000,premium_request,7,0,0,0,7,0.28,0.28,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-20,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-20,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,71,0,0,0,71,2.84,2.84,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-20,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-20,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,24,0,0,0,24,0.96,0.96,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-20,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-20,GitHubCopilot,robin.hale,claude-sonnet-4.5,CC-1000,premium_request,55,0,0,0,55,2.2,2.2,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-20,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-20,GitHubCopilot,lee.novak,claude-sonnet-4.5,CC-3000,premium_request,47,0,0,0,47,1.88,1.88,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-20,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-20,GitHubCopilot,kim.arroyo,claude-sonnet-4.5,CC-4000,premium_request,11,0,0,0,11,0.44,0.44,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-21,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-21,GitHubCopilot,jenny.oyelaran,gpt-4.1,CC-3000,premium_request,45,0,0,0,45,1.8,1.8,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-21,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-21,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,79,0,0,0,79,3.16,3.16,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-21,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-21,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,8,0,0,0,8,0.32,0.32,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-21,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-21,GitHubCopilot,robin.hale,gpt-4.1,CC-1000,premium_request,87,0,0,0,87,3.48,3.48,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-21,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-21,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-21,GitHubCopilot,kim.arroyo,claude-sonnet-4.5,CC-4000,premium_request,19,0,0,0,19,0.76,0.76,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-22,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-22,GitHubCopilot,jenny.oyelaran,claude-sonnet-4.5,CC-3000,premium_request,53,0,0,0,53,2.12,2.12,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-22,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-22,GitHubCopilot,dev.patel,gpt-4.1,CC-3000,premium_request,90,0,0,0,90,3.6,3.6,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-22,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-22,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,41,0,0,0,41,1.64,1.64,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-22,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-22,GitHubCopilot,robin.hale,claude-sonnet-4.5,CC-1000,premium_request,72,0,0,0,72,2.88,2.88,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-22,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-22,GitHubCopilot,lee.novak,gpt-4.1,CC-3000,premium_request,71,0,0,0,71,2.84,2.84,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-22,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-22,GitHubCopilot,kim.arroyo,claude-sonnet-4.5,CC-4000,premium_request,26,0,0,0,26,1.04,1.04,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-23,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-23,GitHubCopilot,jenny.oyelaran,claude-sonnet-4.5,CC-3000,premium_request,26,0,0,0,26,1.04,1.04,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-23,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-23,GitHubCopilot,dev.patel,gpt-4.1,CC-3000,premium_request,69,0,0,0,69,2.76,2.76,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-23,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-23,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,83,0,0,0,83,3.32,3.32,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-23,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-23,GitHubCopilot,robin.hale,claude-sonnet-4.5,CC-1000,premium_request,19,0,0,0,19,0.76,0.76,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-23,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-23,GitHubCopilot,lee.novak,claude-sonnet-4.5,CC-3000,premium_request,6,0,0,0,6,0.24,0.24,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-23,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-23,GitHubCopilot,kim.arroyo,gpt-4.1,CC-4000,premium_request,84,0,0,0,84,3.36,3.36,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-24,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-24,GitHubCopilot,jenny.oyelaran,claude-sonnet-4.5,CC-3000,premium_request,66,0,0,0,66,2.64,2.64,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-24,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-24,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,49,0,0,0,49,1.96,1.96,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-24,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-24,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-24,GitHubCopilot,robin.hale,gpt-4.1,CC-1000,premium_request,68,0,0,0,68,2.72,2.72,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-24,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-24,GitHubCopilot,lee.novak,claude-sonnet-4.5,CC-3000,premium_request,79,0,0,0,79,3.16,3.16,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-24,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-24,GitHubCopilot,kim.arroyo,gpt-4.1,CC-4000,premium_request,20,0,0,0,20,0.8,0.8,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-25,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-25,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-25,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-25,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-25,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-25,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-26,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-26,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-26,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-26,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-26,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-26,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-27,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-27,GitHubCopilot,jenny.oyelaran,claude-sonnet-4.5,CC-3000,premium_request,51,0,0,0,51,2.04,2.04,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-27,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-27,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,22,0,0,0,22,0.88,0.88,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-27,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-27,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,88,0,0,0,88,3.52,3.52,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-27,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-27,GitHubCopilot,robin.hale,gpt-4.1,CC-1000,premium_request,14,0,0,0,14,0.56,0.56,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-27,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-27,GitHubCopilot,lee.novak,gpt-4.1,CC-3000,premium_request,86,0,0,0,86,3.44,3.44,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-27,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-27,GitHubCopilot,kim.arroyo,gpt-4.1,CC-4000,premium_request,30,0,0,0,30,1.2,1.2,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-28,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-28,GitHubCopilot,jenny.oyelaran,gpt-4.1,CC-3000,premium_request,55,0,0,0,55,2.2,2.2,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-28,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-28,GitHubCopilot,dev.patel,gpt-4.1,CC-3000,premium_request,73,0,0,0,73,2.92,2.92,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-28,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-28,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,44,0,0,0,44,1.76,1.76,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-28,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-28,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-28,GitHubCopilot,lee.novak,gpt-4.1,CC-3000,premium_request,54,0,0,0,54,2.16,2.16,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-28,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-29,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-29,GitHubCopilot,jenny.oyelaran,claude-sonnet-4.5,CC-3000,premium_request,25,0,0,0,25,1.0,1.0,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-29,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-29,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,41,0,0,0,41,1.64,1.64,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-29,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-29,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,54,0,0,0,54,2.16,2.16,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-29,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-29,GitHubCopilot,robin.hale,claude-sonnet-4.5,CC-1000,premium_request,56,0,0,0,56,2.24,2.24,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-29,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-29,GitHubCopilot,lee.novak,claude-sonnet-4.5,CC-3000,premium_request,42,0,0,0,42,1.68,1.68,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-29,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-29,GitHubCopilot,kim.arroyo,claude-sonnet-4.5,CC-4000,premium_request,63,0,0,0,63,2.52,2.52,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-30,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-30,GitHubCopilot,jenny.oyelaran,claude-sonnet-4.5,CC-3000,premium_request,84,0,0,0,84,3.36,3.36,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-30,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-30,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-30,GitHubCopilot,sam.chen,gpt-4.1,CC-2000,premium_request,56,0,0,0,56,2.24,2.24,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-30,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-30,GitHubCopilot,robin.hale,gpt-4.1,CC-1000,premium_request,29,0,0,0,29,1.16,1.16,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-30,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-30,GitHubCopilot,lee.novak,claude-sonnet-4.5,CC-3000,premium_request,70,0,0,0,70,2.8,2.8,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-30,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-30,GitHubCopilot,kim.arroyo,gpt-4.1,CC-4000,premium_request,87,0,0,0,87,3.48,3.48,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-31,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-31,GitHubCopilot,jenny.oyelaran,gpt-4.1,CC-3000,premium_request,87,0,0,0,87,3.48,3.48,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-31,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-31,GitHubCopilot,dev.patel,gpt-4.1,CC-3000,premium_request,89,0,0,0,89,3.56,3.56,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-31,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-31,GitHubCopilot,sam.chen,gpt-4.1,CC-2000,premium_request,6,0,0,0,6,0.24,0.24,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-31,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-31,GitHubCopilot,robin.hale,claude-sonnet-4.5,CC-1000,premium_request,25,0,0,0,25,1.0,1.0,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-31,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-31,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-31,GitHubCopilot,kim.arroyo,claude-sonnet-4.5,CC-4000,premium_request,43,0,0,0,43,1.72,1.72,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-08-01,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-08-01,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-08-01,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-08-01,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-08-01,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-08-01,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-08-02,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-08-02,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-08-02,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-08-02,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-08-02,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-08-02,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-08-03,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-08-03,GitHubCopilot,jenny.oyelaran,claude-sonnet-4.5,CC-3000,premium_request,33,0,0,0,33,1.32,1.32,FALSE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-08-03,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,1.3,TRUE,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
