@odata.etag,msdyn_aieventid,createdon,msdyn_eventtimestamp,msdyn_eventtype,msdyn_billingtype,msdyn_creditconsumed,msdyn_ismeteredevent,msdyn_conversationid,msdyn_sessionid,_msdyn_botid_value,_msdyn_botid_value@OData.Community.Display.V1.FormattedValue,_msdyn_environmentid_value,_msdyn_environmentid_value@OData.Community.Display.V1.FormattedValue,msdyn_channel,msdyn_outcome,statecode,statuscode,versionnumber,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
"W/""5742525""",a9ae8ce1-22c1-5cd1-26d3-20d5600936d2,2026-08-24T12:43:26Z,2026-08-24T12:43:26Z,Agent action,Billed,105,true,a4448820-0b12-08cc-58f0-4d5af86e9a9b,6f75fa40-750f-1f26-42ab-83bb729cee82,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,85632649,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-24,batch-2026-09-04,MOCK
"W/""4634386""",9208ba7d-51b7-90ce-afff-af48be67cf7c,2026-08-24T19:15:47Z,2026-08-24T19:15:47Z,Agent action,Billed,123,true,648e78fa-1330-8a96-0376-fa8b3ac1f765,90b60fdf-4136-acf1-c883-d36f81ccc7b1,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,69251767,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-24,batch-2026-09-04,MOCK
"W/""6487456""",13d62f89-7534-d982-1a75-b34a1e9a9e6e,2026-08-24T10:23:30Z,2026-08-24T10:23:30Z,Agent action,Zero-rated,0,false,b12dc5a9-db65-81b8-4baf-739140ab80e2,4913106d-313e-e8d2-df95-ced006696fa2,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,71236550,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-24,batch-2026-09-04,MOCK
"W/""2900529""",0c1a3fbb-c404-4341-1b3e-6c21bb005cad,2026-08-24T14:28:12Z,2026-08-24T14:28:12Z,Agent action,Billed,135,true,62b4009b-6259-74f2-7710-b32b1ffa651d,2eaa6a7b-d8fe-3413-ec7d-2047009f8e7c,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,22306346,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-24,batch-2026-09-04,MOCK
"W/""1616208""",ea752da7-8363-9e1e-9eb3-5e42f27bb59c,2026-08-24T09:22:17Z,2026-08-24T09:22:17Z,Agent action,Billed,93,true,6699f880-5dc8-1f1e-a86a-8bbae7df0252,01491e7b-153c-4630-dec2-2ab19a1f7b0c,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,37094603,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-24,batch-2026-09-04,MOCK
"W/""6236372""",c4c4fdc3-35c9-22ab-5718-4713a3ab0111,2026-08-25T08:15:12Z,2026-08-25T08:15:12Z,Classic answer,Billed,8,true,a29621e8-1c53-ff95-305f-2d9a92f9054b,2135f0bb-b8a6-39e4-4f56-aa8c79cca95b,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,68167223,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""7058277""",7a172878-c765-919e-bd4d-38c9bc5c0df5,2026-08-25T16:06:05Z,2026-08-25T16:06:05Z,Classic answer,Billed,42,true,908a3a28-c16c-f2ed-fc40-c376c6bc07a1,32c8545e-f042-d18b-1703-3c82c16ca2ad,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,69558091,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""5147220""",71481798-de45-8dc4-d8fb-f4d3d3d3b528,2026-08-25T18:38:21Z,2026-08-25T18:38:21Z,Classic answer,Billed,38,true,8a7ea0ba-fbec-d066-2538-c74f9b5aef72,3d880ea4-e37b-918e-63e0-70bd0f3b1041,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,99876156,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""4121625""",37b8e9f2-1a97-0628-7e24-6f6f9cf67782,2026-08-25T16:04:31Z,2026-08-25T16:04:31Z,Classic answer,Billed,21,true,53d438de-ae3d-43c1-17a5-f9cc115740c1,2b24ac8c-d035-29ce-83de-60fdbe4f93c1,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,82313546,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""2967692""",b144f1e9-1840-c4d7-28fb-b015f90d17fc,2026-08-25T18:11:05Z,2026-08-25T18:11:05Z,Generative answer,Billed,44,true,bb420162-f878-590f-dc8e-53938bda89c4,bf6efd8a-8669-ea1f-89af-d2642ed78af5,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,22684099,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""6370333""",e9cbc5f6-4849-7805-f49c-7512ebda2003,2026-08-25T15:02:41Z,2026-08-25T15:02:41Z,Generative answer,Billed,48,true,17e77289-2d7a-9eb9-3594-6c633f9334b4,b3cf4e2b-96df-b8c1-5218-8c7e27626bdb,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,49380884,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""4611427""",2c8195e6-2ef9-bec4-9c19-1af6bd5d5a9b,2026-08-25T12:18:45Z,2026-08-25T12:18:45Z,Generative answer,Billed,98,true,83b24fe7-776d-6feb-fd43-39550f42336f,1c1df034-a40c-bd1d-a6ae-0e13f8ca945b,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,13986378,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""5528846""",be843160-0d79-5483-bc60-a818bb21a524,2026-08-25T16:44:42Z,2026-08-25T16:44:42Z,Generative answer,Billed,84,true,1526dc82-bd48-7393-b01b-ee538a649d38,7618e6b7-ffdd-aa15-a0c6-452367c3b016,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,38710184,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""8785567""",101c9c6e-5fbf-328c-8354-0f0b378d1871,2026-08-25T09:47:02Z,2026-08-25T09:47:02Z,Agent action,Billed,84,true,37e3abae-fd4b-caba-cf46-6431513ca94b,5c86c048-365f-6c6d-a0e3-c3d849e56473,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,89513589,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""1101523""",6b3d5ba2-4d38-839b-9d88-6d9ce3b819f7,2026-08-25T12:57:42Z,2026-08-25T12:57:42Z,Agent action,Billed,81,true,5e05abf3-46e1-bfab-71c3-37e918745035,cb3d6b2f-3204-dbd4-68ef-843051b37ed6,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,15176998,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""2503383""",02383133-dedc-2105-cfb8-35053a1c9f82,2026-08-25T09:45:20Z,2026-08-25T09:45:20Z,Agent action,Zero-rated,0,false,4bf86ed9-3062-8bd7-6562-c21b0159a834,ccaef9f7-6b0d-f8c4-9791-7ee40911d419,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,96633617,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""3496720""",3a57376d-ca3f-9836-e8d9-a5d1af0a20ee,2026-08-25T10:24:51Z,2026-08-25T10:24:51Z,Agent action,Billed,123,true,1c320457-6325-5845-f0bf-49edc38f1613,5da505ba-1c7b-49d1-c4bd-ceca8b11f26b,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,72645731,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""9900907""",0977fe5c-50fb-8f42-8072-aa2eb6fec8be,2026-08-25T10:12:29Z,2026-08-25T10:12:29Z,Agent action,Billed,69,true,b4ce9e74-9038-473a-ea07-432173f08d0f,ed0a0062-a23d-b259-a415-5da70787532e,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,60208296,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""4496697""",a1d94506-5017-9a7d-b1ea-2e35b137d9fc,2026-08-25T08:49:15Z,2026-08-25T08:49:15Z,Classic answer,Billed,53,true,2da0a42a-1af8-a246-051c-82c7e12c897d,017260c1-91b0-262f-2acb-d5383a4475b7,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,25615720,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""5700136""",5ac9b677-f603-ac18-a144-ff9b1b2f019d,2026-08-25T12:39:15Z,2026-08-25T12:39:15Z,Classic answer,Billed,56,true,e97e7172-e8f0-54c3-81b0-1fc4af8b2d23,156e4dfa-2399-64c0-26ae-23ccf2f813ff,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,59762571,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""1004604""",90c24db3-8ace-9ad8-9aab-efbfb36448d5,2026-08-25T16:34:56Z,2026-08-25T16:34:56Z,Classic answer,Zero-rated,0,false,634cf791-0c9e-eaf4-ed07-31cc57f3334c,99e59cba-5f64-7466-cd44-09be683c2504,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,55895833,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""1983018""",1902e0d6-b951-04f0-8c69-d1af063e2884,2026-08-25T19:17:55Z,2026-08-25T19:17:55Z,Classic answer,Billed,11,true,210122b4-59aa-234a-ace5-d79a4d21bfa9,fadab840-e33b-cf6b-a47f-1b31e406e6b8,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,11508132,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""6149441""",0430009d-b922-80ac-7dfd-523d43189d9e,2026-08-25T09:30:47Z,2026-08-25T09:30:47Z,Generative answer,Billed,28,true,99a22f57-4062-5adf-7b1b-926ced20e734,2c495f37-5504-fde7-ba07-b1c7ab1662b1,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,91525582,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""8429648""",91aed7be-3aab-712f-e3ec-71dc66252329,2026-08-25T18:38:41Z,2026-08-25T18:38:41Z,Generative answer,Billed,42,true,0c1fce5b-079f-f5f0-60db-11fc1ef028d4,49f9f885-919f-e8e0-6523-460d72e532c5,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,66114626,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""2224278""",9ed91f80-ed12-4a65-2043-0df05928fba9,2026-08-25T15:01:47Z,2026-08-25T15:01:47Z,Generative answer,Billed,80,true,cf4eaf7d-c1d4-8f39-0d63-f5dc591b2c13,dce968c6-c1c9-b95f-3eab-94676ae167a4,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,24788485,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""9820751""",38f9fef0-550d-9126-a17d-afbafc51bd24,2026-08-25T19:27:28Z,2026-08-25T19:27:28Z,Generative answer,Billed,114,true,505b8716-4deb-2ff5-46d8-09b406b3dcc5,e20e0c3c-c710-3646-771f-9dbb633fb347,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,87669079,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""7772602""",a3d2ce27-22ce-afb4-d750-68753e68ec6e,2026-08-25T09:35:40Z,2026-08-25T09:35:40Z,Generative answer,Billed,96,true,358ad68e-b84f-e48d-c1d3-ce224ceb4858,023d6f81-5193-8dd3-32e6-1cb7faeeea90,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,57327780,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""9593745""",199e2617-b62f-7080-a68b-69ffec73fdda,2026-08-25T15:16:57Z,2026-08-25T15:16:57Z,Agent action,Billed,39,true,bec18734-6ba1-f014-2482-1d7e622c3002,5e383c1b-87b7-ec1d-9fdd-3b18c8364c53,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,55598879,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""4248028""",a4cfde0b-ffc0-c91d-e0c7-80f12572b371,2026-08-25T08:21:44Z,2026-08-25T08:21:44Z,Agent action,Billed,93,true,c483b280-7642-0ca8-9386-f62f10780c90,fa1dbc9f-5fee-d5fd-66c2-178c45b764bd,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,94679851,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""9822899""",177ffb9e-64bf-82e1-a343-ab6b719f815e,2026-08-25T08:10:49Z,2026-08-25T08:10:49Z,Classic answer,Billed,43,true,706232cb-9f2d-13fd-b2ee-aa54cea0b10f,caff2b26-69c1-7b26-b6f8-e6bcfa957514,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,39694308,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""1661412""",4fbe7664-b73d-468b-7fda-03fb8b77d606,2026-08-25T09:01:08Z,2026-08-25T09:01:08Z,Classic answer,Billed,60,true,885a9ce4-f39a-817f-2cda-52df0854ddb2,d67683f1-3b81-0c62-9502-56f696e74f4d,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,96512575,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""5179638""",88312e7b-0562-ceef-9c3d-5c131077c18d,2026-08-25T19:42:59Z,2026-08-25T19:42:59Z,Classic answer,Billed,7,true,e7162e60-8e71-530f-74ee-586d50ea4930,511ccc6e-28bd-1d7e-8e56-d41cdb96d0eb,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,28898139,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""1890157""",d5d791c0-4afd-5e41-7f95-2308743de6cd,2026-08-25T14:22:08Z,2026-08-25T14:22:08Z,Generative answer,Zero-rated,0,false,0c5ccf97-63aa-e48e-f941-994285e1eafd,6823cb87-c02d-d818-5a80-6c592e04ac86,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,78235857,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""7509768""",af3c0341-0d98-5a78-96a7-a913ff4f42c5,2026-08-25T19:42:40Z,2026-08-25T19:42:40Z,Generative answer,Billed,20,true,dac6c1df-261d-1898-7015-927e9ba6038b,a7f3f392-2c06-2dc8-3e36-7e507110fbc6,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,60012096,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""8980166""",41236498-ee64-eced-8e52-11e74448df7a,2026-08-25T15:37:56Z,2026-08-25T15:37:56Z,Generative answer,Billed,72,true,85b34acb-002e-1d10-db37-143abf119101,d261f228-c01e-4934-2a35-34f25c5d52c6,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,65966173,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""7854859""",01a8de64-d45a-40fe-d3dc-e38cc8217e68,2026-08-25T10:28:09Z,2026-08-25T10:28:09Z,Agent action,Billed,114,true,6f03800d-7a66-bbed-56c1-63e6609f5aae,b4c5d4cb-c497-3da8-28c1-b719825c54b1,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,68558712,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""6157051""",f2e0336a-ff0f-5390-d161-fd8d1ac4fe27,2026-08-25T10:52:55Z,2026-08-25T10:52:55Z,Agent action,Billed,114,true,ff8c60f4-ec65-618a-b2d4-02dbbbda31ed,ba940b10-8059-4a18-7605-02cb9fcb9a71,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,15801849,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-25,batch-2026-09-04,MOCK
"W/""3714624""",8662ceae-91fe-0078-cde0-8ddb53c0d43a,2026-08-26T15:32:43Z,2026-08-26T15:32:43Z,Classic answer,Billed,39,true,b0edd661-70a1-6bc2-e350-932165393ba5,1f2bbae5-4be6-015e-b18d-8e42278c3cb0,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,48742817,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""8971702""",91ca2b5e-677f-fb7b-2b98-f8956fa3fb1d,2026-08-26T13:30:04Z,2026-08-26T13:30:04Z,Classic answer,Billed,45,true,2cfbcebe-d69d-09a4-7678-0f0461614e8f,90f28c0f-fe2b-561a-88cb-7f41ce807c66,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,75183437,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""6638442""",6e4eb521-4367-ea99-10e8-463de7f29a79,2026-08-26T13:21:54Z,2026-08-26T13:21:54Z,Classic answer,Billed,53,true,96726d2e-9b4b-0ee7-5c68-eb52e9843ddc,44c3311b-10af-698d-3ab9-6566816c99cd,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,89819263,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""4976563""",ff01a970-a594-17a8-df47-378c1b1edf7b,2026-08-26T11:10:06Z,2026-08-26T11:10:06Z,Classic answer,Billed,27,true,3fa79a17-afbe-9785-ffa5-c68e5cef80f5,82ed5996-aa26-4dd1-53bc-0f760bf60f8e,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,59467194,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""1745975""",9a9bca05-1bde-b299-7fdb-647d6cdb86b6,2026-08-26T11:42:32Z,2026-08-26T11:42:32Z,Generative answer,Billed,114,true,2c664277-48de-6f9d-7e2b-ac9b1a8d874f,836cc47c-1517-a0cf-f1e7-cd235d1a62ef,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,93751173,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""8956709""",c6e29ae4-e27a-7451-d536-719d19e84e21,2026-08-26T18:26:24Z,2026-08-26T18:26:24Z,Generative answer,Billed,52,true,ddd59242-5d4d-bb98-a7e8-577673bbec9c,db06d394-4cdb-0401-200d-c2e5bb91a8d7,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,92316450,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""5136067""",e1db1659-c7db-4d53-ff41-7150a796c576,2026-08-26T16:24:06Z,2026-08-26T16:24:06Z,Generative answer,Billed,54,true,46080818-3ae6-49fa-904b-2ce4e9f83394,aa5fa461-428a-4aea-7872-8630ed34d2a0,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,58859539,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""2075775""",a1dc95d6-5ba5-767a-d861-55b48a1f1e2f,2026-08-26T08:19:19Z,2026-08-26T08:19:19Z,Generative answer,Billed,14,true,c1a9b15b-bd39-74bd-027b-eca70e575a6d,020597ce-3192-e67e-094b-71226dd945bd,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,89912672,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
