BilledCost,BillingAccountId,BillingAccountName,BillingAccountType,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountStatus,CommitmentDiscountType,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,SkuId,SkuPriceId,SubAccountId,SubAccountName,SubAccountType,Tags,x_AccountId,x_AccountName,x_AccountOwnerId,x_BilledCostInUsd,x_BilledUnitPrice,x_BillingAccountId,x_BillingAccountName,x_BillingExchangeRate,x_BillingExchangeRateDate,x_BillingProfileId,x_BillingProfileName,x_ContractedCostInUsd,x_CostAllocationRuleName,x_CostCenter,x_CustomerId,x_CustomerName,x_EffectiveCostInUsd,x_EffectiveUnitPrice,x_InvoiceId,x_InvoiceIssuerId,x_InvoiceSectionId,x_InvoiceSectionName,x_ListCostInUsd,x_PartnerCreditApplied,x_PartnerCreditRate,x_PricingBlockSize,x_PricingCurrency,x_PricingSubcategory,x_PricingUnitDescription,x_PublisherCategory,x_PublisherId,x_ResellerId,x_ResellerName,x_ResourceGroupName,x_ResourceType,x_ServicePeriodEnd,x_ServicePeriodStart,x_SkuDescription,x_SkuDetails,x_SkuIsCreditEligible,x_SkuMeterCategory,x_SkuMeterId,x_SkuMeterName,x_SkuMeterSubcategory,x_SkuOfferId,x_SkuOrderId,x_SkuOrderName,x_SkuPartNumber,x_SkuRegion,x_SkuServiceFamily,x_SkuTerm,x_SkuTier,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
0.029222,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-07-01T00:00:00Z,2026-06-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,,,,,,21487,Tokens,0.029222,0.00136,0.029222,Microsoft,0.034379,0.0016,Standard,21.487,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.029222,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-06-01,EA-7654321,Contoso Enterprise Agreement,0.029222,,CC-3000,,,0.029222,0.00136,,,EA-DEPT-042,AI and Data,0.034379,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-06-30,batch-2026-09-04,MOCK
0.001726,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-07-01T00:00:00Z,2026-06-01T00:00:00Z,Usage,,gpt-4.1-mini Cached Input Tokens,Usage-Based,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,,,,,,20308,Tokens,0.001726,8.5e-05,0.001726,Microsoft,0.002031,0.0001,Standard,20.308,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-mobile-test,aoai-mobile-test,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-cached,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-MOBILE"",""bu"":""BU-RETAIL"",""env"":""ENV-TEST""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.001726,8.5e-05,EA-7654321,Contoso Enterprise Agreement,1,2026-06-01,EA-7654321,Contoso Enterprise Agreement,0.001726,,CC-4000,,,0.001726,8.5e-05,,,EA-DEPT-042,AI and Data,0.002031,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,gpt-4.1-mini Cached Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Cached""}",True,Azure OpenAI,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,gpt-4.1-mini Cached Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-06-30,batch-2026-09-04,MOCK
0.07443,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-07-01T00:00:00Z,2026-06-01T00:00:00Z,Usage,,gpt-4.1-mini Input Tokens,Usage-Based,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,,,,,,218912,Tokens,0.07443,0.00034,0.07443,Microsoft,0.087565,0.0004,Standard,218.912,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-mobile-test,aoai-mobile-test,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-input,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-MOBILE"",""bu"":""BU-RETAIL"",""env"":""ENV-TEST""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.07443,0.00034,EA-7654321,Contoso Enterprise Agreement,1,2026-06-01,EA-7654321,Contoso Enterprise Agreement,0.07443,,CC-4000,,,0.07443,0.00034,,,EA-DEPT-042,AI and Data,0.087565,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,gpt-4.1-mini Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Input""}",True,Azure OpenAI,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,gpt-4.1-mini Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-06-30,batch-2026-09-04,MOCK
0.036381,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-07-01T00:00:00Z,2026-06-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,,,,,,26751,Tokens,0.036381,0.00136,0.036381,Microsoft,0.042802,0.0016,Standard,26.751,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-mobile-test,aoai-mobile-test,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-MOBILE"",""bu"":""BU-RETAIL"",""env"":""ENV-TEST""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.036381,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-06-01,EA-7654321,Contoso Enterprise Agreement,0.036381,,CC-4000,,,0.036381,0.00136,,,EA-DEPT-042,AI and Data,0.042802,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-06-30,batch-2026-09-04,MOCK
0.001016,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-07-01T00:00:00Z,2026-06-01T00:00:00Z,Usage,,gpt-4.1-mini Cached Input Tokens,Usage-Based,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,,,,,,11952,Tokens,0.001016,8.5e-05,0.001016,Microsoft,0.001195,0.0001,Standard,11.952,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-search-prod,aoai-search-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-cached,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.001016,8.5e-05,EA-7654321,Contoso Enterprise Agreement,1,2026-06-01,EA-7654321,Contoso Enterprise Agreement,0.001016,,CC-2000,,,0.001016,8.5e-05,,,EA-DEPT-042,AI and Data,0.001195,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,gpt-4.1-mini Cached Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Cached""}",True,Azure OpenAI,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,gpt-4.1-mini Cached Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-06-30,batch-2026-09-04,MOCK
0.061547,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-07-01T00:00:00Z,2026-06-01T00:00:00Z,Usage,,gpt-4.1-mini Input Tokens,Usage-Based,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,,,,,,181021,Tokens,0.061547,0.00034,0.061547,Microsoft,0.072408,0.0004,Standard,181.021,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-search-prod,aoai-search-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-input,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.061547,0.00034,EA-7654321,Contoso Enterprise Agreement,1,2026-06-01,EA-7654321,Contoso Enterprise Agreement,0.061547,,CC-2000,,,0.061547,0.00034,,,EA-DEPT-042,AI and Data,0.072408,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,gpt-4.1-mini Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Input""}",True,Azure OpenAI,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,gpt-4.1-mini Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-06-30,batch-2026-09-04,MOCK
0.031615,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-07-01T00:00:00Z,2026-06-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,,,,,,23246,Tokens,0.031615,0.00136,0.031615,Microsoft,0.037194,0.0016,Standard,23.246,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-search-prod,aoai-search-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.031615,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-06-01,EA-7654321,Contoso Enterprise Agreement,0.031615,,CC-2000,,,0.031615,0.00136,,,EA-DEPT-042,AI and Data,0.037194,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-01T00:00:00Z,2026-06-30T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-06-30,batch-2026-09-04,MOCK
0.001751,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1 Cached Input Tokens,Usage-Based,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,,,,,,4120,Tokens,0.001751,0.000425,0.001751,Microsoft,0.00206,0.0005,Standard,4.12,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-cached,5b0c47ae-91ad-5f39-a2bd-77d5c6a41f83,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.001751,0.000425,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.001751,,CC-1000,,,0.001751,0.000425,,,EA-DEPT-042,AI and Data,0.00206,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,gpt-4.1 Cached Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Cached""}",True,Azure OpenAI,5b0c47ae-91ad-5f39-a2bd-77d5c6a41f83,gpt-4.1 Cached Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-01,batch-2026-09-04,MOCK
0.259196,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1 Input Tokens,Usage-Based,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,,,,,,152468,Tokens,0.259196,0.0017,0.259196,Microsoft,0.304936,0.002,Standard,152.468,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-input,22c19c9a-bdbb-5481-969f-a54f3f93391a,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.259196,0.0017,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.259196,,CC-1000,,,0.259196,0.0017,,,EA-DEPT-042,AI and Data,0.304936,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,gpt-4.1 Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Input""}",True,Azure OpenAI,22c19c9a-bdbb-5481-969f-a54f3f93391a,gpt-4.1 Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-01,batch-2026-09-04,MOCK
0.161044,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1 Output Tokens,Usage-Based,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,,,,,,23683,Tokens,0.161044,0.0068,0.161044,Microsoft,0.189464,0.008,Standard,23.683,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-output,73fcd9cf-82df-5fb5-89d4-1448394f0f1e,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.161044,0.0068,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.161044,,CC-1000,,,0.161044,0.0068,,,EA-DEPT-042,AI and Data,0.189464,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,gpt-4.1 Output Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Output""}",True,Azure OpenAI,73fcd9cf-82df-5fb5-89d4-1448394f0f1e,gpt-4.1 Output Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-01,batch-2026-09-04,MOCK
0.000644,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1-mini Cached Input Tokens,Usage-Based,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,,,,,,7576,Tokens,0.000644,8.5e-05,0.000644,Microsoft,0.000758,0.0001,Standard,7.576,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-cached,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.000644,8.5e-05,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.000644,,CC-1000,,,0.000644,8.5e-05,,,EA-DEPT-042,AI and Data,0.000758,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,gpt-4.1-mini Cached Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Cached""}",True,Azure OpenAI,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,gpt-4.1-mini Cached Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-01,batch-2026-09-04,MOCK
0.061773,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1-mini Input Tokens,Usage-Based,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,,,,,,181685,Tokens,0.061773,0.00034,0.061773,Microsoft,0.072674,0.0004,Standard,181.685,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-input,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.061773,0.00034,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.061773,,CC-1000,,,0.061773,0.00034,,,EA-DEPT-042,AI and Data,0.072674,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,gpt-4.1-mini Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Input""}",True,Azure OpenAI,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,gpt-4.1-mini Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-01,batch-2026-09-04,MOCK
0.04534,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,,,,,,33338,Tokens,0.04534,0.00136,0.04534,Microsoft,0.053341,0.0016,Standard,33.338,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.04534,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.04534,,CC-1000,,,0.04534,0.00136,,,EA-DEPT-042,AI and Data,0.053341,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-01,batch-2026-09-04,MOCK
0.004814,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1 Cached Input Tokens,Usage-Based,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,,,,,,11328,Tokens,0.004814,0.000425,0.004814,Microsoft,0.005664,0.0005,Standard,11.328,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-cached,5b0c47ae-91ad-5f39-a2bd-77d5c6a41f83,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.004814,0.000425,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.004814,,CC-3000,,,0.004814,0.000425,,,EA-DEPT-042,AI and Data,0.005664,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-02T00:00:00Z,2026-07-01T00:00:00Z,gpt-4.1 Cached Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Cached""}",True,Azure OpenAI,5b0c47ae-91ad-5f39-a2bd-77d5c6a41f83,gpt-4.1 Cached Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-01,batch-2026-09-04,MOCK
